era_2026_proj,player_id,pitcher_name,year,p_era,xwoba,whiff_percent,hard_hit_percent,barrel_batted_rate,delta_era
4.396646976470947,693821,"Elder, Bryce",2025,5.3,0.335,22.5,43.8,7.7,-0.9033530235290526
4.406416416168213,687330,"Kelly, Kevin",2025,5.9,0.381,21.2,52.8,15.7,-1.4935835838317875
4.410461902618408,593974,"Peralta, Wandy",2025,3.14,0.311,29,36.2,6.9,1.270461902618408
4.413688659667969,623352,"Hader, Josh",2025,2.05,0.221,40.5,34.2,8.1,2.363688659667969
4.421234607696533,700249,"Povich, Cade",2025,5.21,0.356,24.2,46.9,11.3,-0.7887653923034668
4.4218292236328125,656550,"Holmes, Grant",2025,3.99,0.329,29.7,41.9,10.1,0.4318292236328123
4.423202991485596,605488,"Springs, Jeffrey",2025,4.11,0.321,26,37.3,8.1,0.3132029914855954
4.423273086547852,640448,"Finnegan, Kyle",2025,3.47,0.278,24.6,42.9,7.8,0.9532730865478514
4.431054592132568,676467,"Gordon, Colton",2025,5.34,0.332,18,40.6,11.5,-0.9089454078674315
4.4341020584106445,676428,"Hurter, Brant",2025,2.43,0.297,26,36.8,3.5,2.0041020584106444
4.45384407043457,805123,"Blubaugh, AJ",2025,1.69,0.28,30,42.3,10.3,2.7638440704345704
4.4558329582214355,676755,"Mattson, Isaac",2025,2.45,0.283,23.2,39.4,6.1,2.0058329582214354
4.456411838531494,641656,"Hamilton, Ian",2025,4.28,0.315,27.8,36,10,0.1764118385314939
4.458631992340088,623437,"Topa, Justin",2025,3.9,0.325,18.1,44.7,5.6,0.558631992340088
4.462959289550781,519151,"Pressly, Ryan",2025,4.35,0.35,17.4,50,6.7,0.1129592895507816
4.4678802490234375,674444,"Cruz, Steven",2025,3.74,0.289,24.3,34.1,5.3,0.7278802490234373
4.471435070037842,663485,"Sands, Cole",2025,4.5,0.306,22.2,41.5,9.9,-0.028564929962158203
4.477343559265137,805673,"Matthews, Zebby",2025,5.56,0.333,27.5,38.8,9.9,-1.082656440734863
4.487682342529297,681982,"Anderson, Grant",2025,3.23,0.3,30.9,38.1,5.2,1.257682342529297
4.493113994598389,687830,"Gipson-Long, Sawyer",2025,7.18,0.377,24.4,39.4,13.1,-2.686886005401611
4.495179176330566,607067,"Rea, Colin",2025,3.95,0.329,22,41,10.3,0.5451791763305662
4.497420310974121,666974,"Cano, Yennier",2025,5.12,0.299,23.5,35.3,4.7,-0.622579689025879
4.501379013061523,683232,"Mears, Nick",2025,3.49,0.325,25,42.9,10.6,1.0113790130615232
4.504688739776611,671131,"Rutledge, Jackson",2025,5.77,0.335,25.3,49.1,9.8,-1.2653112602233882
4.505349636077881,669713,"Wesneski, Hayden",2025,4.5,0.321,23.2,42.1,10.5,0.005349636077880859
4.507501125335693,518876,"Kelly, Merrill",2025,3.52,0.316,24.1,43.5,9.2,0.9875011253356933
4.509077072143555,676282,"Cantillo, Joey",2025,3.21,0.3,29.7,41.8,7.2,1.2990770721435547
4.5115203857421875,677161,"Kelly, Zack",2025,4.58,0.289,23.3,31.4,4.9,-0.06847961425781257
4.517342567443848,663568,"Kolek, Stephen",2025,3.51,0.321,17.7,48,6.1,1.0073425674438479
4.519838333129883,657571,"Ferguson, Caleb",2025,3.58,0.291,21.4,27.7,3.1,0.9398383331298827
4.521787166595459,668820,"Kranick, Max",2025,3.65,0.329,20.7,44.9,9.3,0.8717871665954591
4.521856307983398,657376,"Schmidt, Clarke",2025,3.32,0.272,26.6,35.4,6.6,1.2018563079833986
4.522377014160156,664126,"Fairbanks, Pete",2025,2.83,0.275,26.1,42.8,4.8,1.6923770141601562
4.524277687072754,663623,"Irvin, Jake",2025,5.7,0.36,18.2,47.1,11.9,-1.1757223129272463
4.52891206741333,657649,"Koenig, Jared",2025,2.86,0.263,22.9,34.7,5.1,1.6689120674133302
4.530425548553467,687863,"Hodge, Porter",2025,6.27,0.317,26.7,38.2,9,-1.7395744514465328
4.535943508148193,829272,"Ogasawara, Shinnosuke",2025,6.98,0.355,23.5,41.5,10.6,-2.444056491851807
4.547070026397705,686701,"Bergert, Ryan",2025,3.66,0.322,23.9,36.4,7,0.8870700263977049
4.547694206237793,663559,"Falter, Bailey",2025,4.45,0.34,18.1,45.1,9.5,0.09769420623779279
4.554785251617432,663671,"Enright, Nic",2025,2.03,0.303,26.4,36.1,6,2.524785251617432
4.555803298950195,608566,"Márquez, Germán",2025,6.7,0.366,18.6,48.5,11.1,-2.144196701049805
4.556418418884277,621242,"Díaz, Edwin",2025,1.63,0.247,41.5,39.7,4.6,2.9264184188842775
4.556429386138916,671737,"Bradley, Taj",2025,5.05,0.314,23.6,39.9,7.2,-0.4935706138610838
4.563510894775391,660825,"Bazardo, Eduard",2025,2.52,0.285,19.4,37.1,9.4,2.0435108947753906
4.564394950866699,687473,"Gusto, Ryan",2025,5.67,0.331,23.4,45.7,9.5,-1.1056050491333007
4.570504188537598,690986,"Harrison, Kyle",2025,4.04,0.316,25.9,42.7,6.8,0.5305041885375976
4.5782952308654785,689690,"Jacob, Alek",2025,5.13,0.344,21.3,31.8,7.3,-0.5517047691345214
4.5818562507629395,663941,"Beck, Tristan",2025,4.61,0.326,22.9,38.2,8.7,-0.028143749237060867
4.583189487457275,678022,"Perkins, Jack",2025,4.19,0.297,32.2,35.6,9.6,0.393189487457275
4.585255146026611,675512,"Melton, Troy",2025,2.76,0.297,23.3,49.2,8.6,1.8252551460266115
4.5969319343566895,663767,"Shugart, Chase",2025,3.4,0.332,24.6,38.6,9.1,1.1969319343566895
4.597090244293213,681343,"Smith, Shane",2025,3.81,0.31,27.7,45.4,6.7,0.7870902442932128
4.597569942474365,621051,"Wilson, Steven",2025,3.42,0.302,24.8,36.4,5.5,1.1775699424743653
4.597609043121338,693312,"Nicolas, Kyle",2025,4.74,0.316,29.4,38.9,7.1,-0.14239095687866232
4.60817289352417,677944,"Cecconi, Slade",2025,4.3,0.343,22.5,49.1,12.2,0.3081728935241701
4.6113057136535645,663738,"Lynch IV, Daniel",2025,3.06,0.329,22.3,42.5,8,1.5513057136535644
4.621043682098389,669432,"Rogers, Trevor",2025,1.81,0.288,25.6,48.4,7.6,2.8110436820983886
4.621721267700195,682120,"Herrin, Tim",2025,4.85,0.325,29.4,42.5,5.3,-0.22827873229980433
4.623505592346191,605280,"Holmes, Clay",2025,3.53,0.322,22.1,42.3,6.8,1.0935055923461916
4.633936882019043,592866,"Williams, Trevor",2025,6.21,0.33,19.8,40.7,8.4,-1.576063117980957
4.641993999481201,694335,"Svanson, Matt",2025,1.94,0.275,23.1,35.9,8.5,2.7019939994812012
4.642404079437256,672582,"Zerpa, Angel",2025,4.18,0.311,16.4,43,8.3,0.46240407943725614
4.642666339874268,669387,"Mlodzinski, Carmen",2025,3.55,0.313,23,40.1,6,1.0926663398742678
4.643982410430908,691587,"Pérez, Eury",2025,4.25,0.281,28.4,46.5,9,0.3939824104309082
4.649340629577637,680730,"Parker, Mitchell",2025,5.68,0.37,19.6,50,9.6,-1.030659370422363
4.661399841308594,455119,"Martin, Chris",2025,2.98,0.303,21.8,41,9,1.6813998413085938
4.672724723815918,684007,"Imanaga, Shota",2025,3.73,0.313,24.6,43.5,11.6,0.942724723815918
4.6847758293151855,687134,"Blalock, Bradley",2025,9.36,0.409,15.9,45.9,12.2,-4.675224170684814
4.698957920074463,667297,"Nance, Tommy",2025,1.99,0.306,24.7,45.3,8.1,2.7089579200744627
4.701144695281982,676617,"O'Brien, Riley",2025,2.06,0.298,24.6,34.4,3.2,2.6411446952819824
4.705702781677246,656271,"Burke, Brock",2025,3.36,0.303,23.4,40.8,7.1,1.3457027816772462
4.716320514678955,622503,"Crismatt, Nabil",2025,3.71,0.331,23.8,29.7,5.1,1.0063205146789551
4.718246936798096,667755,"Soriano, José",2025,4.26,0.312,27,48.2,7.2,0.4582469367980959
4.724123477935791,666661,"Morillo, Juan",2025,4.19,0.301,26.6,42.1,5.3,0.5341234779357906
4.728424549102783,647336,"Soroka, Michael",2025,4.52,0.293,23.7,40.4,6.7,0.20842454910278363
4.733641147613525,669022,"Gore, MacKenzie",2025,4.17,0.322,29.7,44.1,10.6,0.5636411476135255
4.735723972320557,686973,"Varland, Louis",2025,2.97,0.311,27.1,43.7,9.1,1.7657239723205564
4.739150524139404,668390,"Winn, Cole",2025,1.51,0.318,22.9,48.1,10.4,3.2291505241394045
4.744821548461914,682990,"Priester, Quinn",2025,3.32,0.298,24.5,39.4,7.3,1.4248215484619142
4.745365142822266,663423,"Thornton, Trent",2025,4.68,0.339,20.6,42.3,6.9,0.06536514282226591
4.752486228942871,606160,"Montero, Rafael",2025,4.48,0.295,29.3,38.6,7,0.27248622894287067
4.757872581481934,669711,"Weissert, Greg",2025,2.82,0.289,22.4,38.6,7.6,1.9378725814819338
4.757898807525635,573186,"Stroman, Marcus",2025,6.23,0.368,19.2,49.6,10.7,-1.4721011924743657
4.769498825073242,605288,"Houser, Adrian",2025,3.31,0.312,18.1,47.6,6.1,1.4594988250732421
4.772522449493408,664299,"Javier, Cristian",2025,4.62,0.286,24,38.3,6.5,0.1525224494934081
4.774857997894287,663465,"Allard, Kolby",2025,2.63,0.286,19.6,35.9,5.7,2.144857997894287
4.778492450714111,547184,"Kelly, Michael",2025,3.18,0.338,22.2,35.9,10.3,1.5984924507141112
4.779974937438965,687911,"King, Bryan",2025,2.78,0.274,24.4,36.1,5.8,1.999974937438965
4.787557601928711,500779,"Quintana, Jose",2025,3.96,0.349,18.4,41.7,9.7,0.827557601928711
4.790387153625488,668984,"Legumina, Casey",2025,5.62,0.304,24.6,43.8,8.8,-0.8296128463745118
4.791212558746338,668674,"Erceg, Lucas",2025,2.64,0.305,24.7,37.4,7.3,2.1512125587463378
4.797806739807129,671212,"Boyle, Joe",2025,4.67,0.312,29,46,10.2,0.12780673980712898
4.80025053024292,623211,"Brazobán, Huascar",2025,3.57,0.309,23.9,34.5,8,1.23025053024292
4.801808834075928,663969,"Phillips, Tyler",2025,2.78,0.298,27.3,43.4,5.1,2.021808834075928
4.8084516525268555,593423,"Montas, Frankie",2025,6.28,0.353,23.8,40.5,11.5,-1.4715483474731448
4.811129570007324,663158,"Suarez, Robert",2025,2.97,0.298,24,42.6,9.1,1.841129570007324
4.812953948974609,657746,"Ryan, Joe",2025,3.42,0.289,26.1,41.9,11.5,1.3929539489746094
4.816411018371582,542881,"Anderson, Tyler",2025,4.56,0.345,25,36.6,11,0.2564110183715824
4.821228981018066,657044,"Thompson, Ryan",2025,3.92,0.296,25.3,40.3,8.1,0.9012289810180665
4.825178146362305,608372,"Sugano, Tomoyuki",2025,4.64,0.366,18.5,39.8,11.8,0.185178146362305
4.831204891204834,571578,"Corbin, Patrick",2025,4.4,0.336,26.9,40.4,8.4,0.43120489120483363
4.834567546844482,806960,"Morales, Luis",2025,3.14,0.325,23.5,41.6,10.9,1.6945675468444823
4.835273265838623,684320,"Rodríguez, Yariel",2025,3.08,0.317,27.5,35.9,9.4,1.755273265838623
4.840826988220215,669684,"Murphy, Chris",2025,3.12,0.311,26.5,46.2,7.5,1.7208269882202147
4.844890594482422,667463,"King, John",2025,4.66,0.337,19.9,43.3,5,0.18489059448242173
4.851216793060303,519141,"Pomeranz, Drew",2025,2.17,0.291,24.5,42.9,8.7,2.681216793060303
4.855898380279541,681517,"Leahy, Kyle",2025,3.07,0.326,23.1,44.1,9.8,1.7858983802795412
4.856919288635254,694297,"Pfaadt, Brandon",2025,5.25,0.352,22.1,45.8,10.9,-0.3930807113647461
4.8631744384765625,663436,"Martin, Davis",2025,4.1,0.347,21.6,44.6,9.7,0.7631744384765629
4.8683342933654785,678024,"Vasil, Mike",2025,2.5,0.312,24,38.2,7.1,2.3683342933654785
4.869828224182129,677958,"Rocker, Kumar",2025,5.74,0.364,24.9,47.5,11.8,-0.8701717758178713
4.87057638168335,663372,"Feltner, Ryan",2025,4.75,0.284,26.5,35.7,4.1,0.12057638168334961
4.8733320236206055,680767,"Vodnik, Victor",2025,3.02,0.317,26.5,48.6,8.6,1.8533320236206055
4.878152370452881,694037,"Palencia, Daniel",2025,2.91,0.282,27.5,48.5,4.4,1.9681523704528807
4.880858421325684,689147,"Kerkering, Orion",2025,3.3,0.298,23.7,33.5,6.5,1.5808584213256838
4.888655662536621,607481,"Bummer, Aaron",2025,3.81,0.318,22.9,39.1,3.2,1.078655662536621
4.889547348022461,670102,"Francis, Bowden",2025,6.05,0.373,23.3,52.2,12.4,-1.1604526519775389
4.902501106262207,663399,"Waddell, Brandon",2025,3.45,0.36,20.6,40,10,1.4525011062622069
4.902822017669678,641816,"Mahle, Tyler",2025,2.18,0.319,23.2,37.1,8,2.7228220176696776
4.902929306030273,683627,"Molina, Anthony",2025,7.27,0.405,24.2,54,11.1,-2.367070693969726
4.909355640411377,676083,"Junk, Janson",2025,4.17,0.326,18.2,47.3,8.5,0.739355640411377
4.913108825683594,676917,"Cavalli, Cade",2025,4.25,0.316,27.9,41.8,4.4,0.66310882568359375
4.915578365325928,694738,"Roupp, Landen",2025,3.8,0.319,25.2,36.5,8.9,1.115578365325928
4.916839599609375,642152,"Trivino, Lou",2025,3.97,0.346,25.1,30.8,9.6,0.9468395996093748
4.923469543457031,681006,"Simpson, Josh",2025,7.34,0.333,26.1,44.9,6.7,-2.4165304565429686
4.935546875,579328,"Kikuchi, Yusei",2025,3.99,0.327,23.6,42.2,9.4,0.9455468749999998
4.936219692230225,663855,"Hicks, Jordan",2025,6.95,0.331,23.1,45.6,4.7,-2.0137803077697756
4.938523292541504,622608,"Senzatela, Antonio",2025,6.65,0.395,18.1,46,9.2,-1.7114767074584964
4.944680213928223,641778,"Lauer, Eric",2025,3.18,0.306,23.7,41.9,8.1,1.7646802139282225
4.948500633239746,645261,"Alcantara, Sandy",2025,5.36,0.332,20.9,45,8.6,-0.4114993667602542
4.949396133422852,681869,"Dubin, Shawn",2025,5.08,0.302,20.7,40.4,4.8,-0.1306038665771485
4.96622896194458,542888,"Armstrong, Shawn",2025,2.31,0.272,24.4,34.2,7.1,2.65622896194458
4.973320484161377,608032,"Estévez, Carlos",2025,2.45,0.299,19,38.1,10.6,2.5233204841613768
4.97405481338501,676684,"Vest, Will",2025,3.01,0.266,26.7,41.4,4.3,1.96405481338501
4.975773811340332,689017,"Knack, Landon",2025,4.89,0.362,21.6,49.2,15.6,0.08577381134033235
4.979640960693359,596295,"Gomber, Austin",2025,7.49,0.372,15.9,39.5,14.5,-2.510359039306641
4.981105327606201,657514,"Bernardino, Brennan",2025,3.14,0.287,19.3,35.8,7.3,1.841105327606201
4.981913089752197,666808,"Doval, Camilo",2025,3.58,0.297,28.4,40.5,6,1.4019130897521972
4.985300064086914,650633,"King, Michael",2025,3.44,0.32,25.8,38.1,11.4,1.5453000640869141
5.009603500366211,701581,"Festa, David",2025,5.4,0.339,27.4,40.5,11.8,-0.3903964996337894
5.011715412139893,641793,"Littell, Zack",2025,3.81,0.323,20.4,40.9,9.9,1.2017154121398925
5.019114971160889,656849,"Peterson, David",2025,4.22,0.331,24,46,6.4,0.7991149711608889
5.0224528312683105,682243,"Miller, Bryce",2025,5.68,0.351,24.2,48.6,9.3,-0.6575471687316892
5.034092903137207,676130,"Buttó, José",2025,3.9,0.328,28.8,39.8,9.4,1.1340929031372071
5.048051357269287,669160,"May, Dustin",2025,4.96,0.349,20,44.5,9.2,0.08805135726928714
5.04841947555542,681892,"Funderburk, Kody",2025,3.51,0.298,21.4,42.6,4.9,1.5384194755554201
5.04871129989624,621381,"Strahm, Matt",2025,2.74,0.261,23.8,38.4,4.3,2.30871129989624
5.05068826675415,663554,"Mize, Casey",2025,3.87,0.298,24.1,42.5,9.1,1.1806882667541503
5.056805610656738,669371,"Henry, Cole",2025,4.27,0.327,25.6,37,7.5,0.7868056106567387
5.064674377441406,669622,"Bender, Anthony",2025,2.16,0.294,20.6,44.6,7.2,2.904674377441406
5.066057205200195,621383,"Banks, Tanner",2025,3.07,0.303,21.9,36.8,7.8,1.9960572052001955
5.071773529052734,676440,"Bibee, Tanner",2025,4.24,0.297,23.8,36.6,8,0.8317735290527342
5.087196350097656,663903,"Singer, Brady",2025,4.03,0.32,24,40.7,9.4,1.057196350097656
5.092984676361084,656240,"Blewett, Scott",2025,5.48,0.333,27.6,50,11.4,-0.38701532363891644
5.103569984436035,657424,"Gage, Matt",2025,3.19,0.272,23.1,33.3,3.1,1.9135699844360352
5.134471893310547,670990,"Ramírez, Yohan",2025,5.4,0.328,25.8,45.6,13.3,-0.2655281066894535
5.148448944091797,678226,"Hernández, Daysbel",2025,3.41,0.318,29.2,37.4,9.1,1.7384489440917967
5.163175582885742,657612,"Hill, Tim",2025,3.09,0.288,16.4,45.1,7.9,2.0731755828857423
5.167423725128174,669674,"Long, Sam",2025,5.36,0.342,19.1,42.4,8.3,-0.1925762748718265
5.172820091247559,656794,"Newcomb, Sean",2025,2.73,0.306,21.4,41.8,5.7,2.4428200912475586
5.191163539886475,665795,"Cabrera, Edward",2025,3.53,0.312,29.4,46.4,8.6,1.6611635398864748
5.19476842880249,695418,"Lord, Brad",2025,4.34,0.335,21.3,41.8,7.1,0.8547684288024904
5.197423934936523,683004,"Leiter, Jack",2025,3.86,0.326,24.3,43.9,10.8,1.3374239349365236
5.212360858917236,608337,"Giolito, Lucas",2025,3.41,0.345,22.9,41.1,9,1.8023608589172362
5.2142205238342285,663574,"Santillan, Tony",2025,2.44,0.322,27,45.5,8.4,2.7742205238342286
5.220767974853516,607625,"Lugo, Seth",2025,4.15,0.349,20.6,45.2,11.1,1.0707679748535153
5.221006870269775,676664,"Sears, JP",2025,5.04,0.319,21.6,39.4,9.4,0.18100687026977536
5.228565692901611,690990,"Horton, Cade",2025,2.67,0.306,25.8,41.3,10,2.5585656929016114
5.25828218460083,592791,"Taillon, Jameson",2025,3.68,0.305,20.8,38.3,8.1,1.57828218460083
5.258553504943848,690928,"Dobbins, Hunter",2025,4.13,0.309,21.9,41.7,6.8,1.1285535049438478
5.25989294052124,678020,"Halvorsen, Seth",2025,4.99,0.324,29.4,39.7,9.5,0.26989294052124
5.274819850921631,664199,"Clarke, Taylor",2025,3.25,0.298,23.3,40.8,7.9,2.024819850921631
5.2789435386657715,656288,"Canning, Griffin",2025,3.77,0.334,25.5,45.7,9.4,1.5089435386657715
5.28028678894043,592332,"Gausman, Kevin",2025,3.59,0.301,26.4,41.4,8.5,1.6902867889404298
5.3058319091796875,663947,"Holton, Tyler",2025,3.66,0.303,24.6,37.7,8.2,1.6458319091796874
5.330786228179932,669203,"Burnes, Corbin",2025,2.66,0.306,25.7,41.6,8.1,2.6707862281799315
5.348941326141357,676254,"Walker, Ryan",2025,4.11,0.305,21.6,35.6,5,1.238941326141357
5.374129295349121,688158,"Morgan, David",2025,2.66,0.301,25.5,45.8,7.6,2.714129295349121
5.375385761260986,643338,"Green, Chad",2025,5.56,0.371,22.7,52.9,16.4,-0.18461423873901328
5.383495807647705,592836,"Walker, Taijuan",2025,4.08,0.33,18.5,41.4,7.4,1.303495807647705
5.394599914550781,674370,"Bido, Osvaldo",2025,5.87,0.354,25,40.9,11.8,-0.47540008544921886
5.408252239227295,472610,"García, Luis",2025,3.42,0.327,24.1,48.4,7.5,1.988252239227295
5.409511089324951,623167,"Flexen, Chris",2025,3.09,0.346,16.7,41.7,9,2.3195110893249513
5.418009281158447,607536,"Freeland, Kyle",2025,4.98,0.342,21,47.3,9.4,0.43800928115844684
5.446286678314209,656222,"Beeks, Jalen",2025,3.77,0.306,27.7,39.5,10.5,1.676286678314209
5.449235916137695,672841,"Vargas, Carlos",2025,3.97,0.299,18.9,35.2,4.9,1.4792359161376951
5.44987154006958,615698,"Quantrill, Cal",2025,6.04,0.366,20.2,44.3,12.4,-0.59012845993042
5.455060958862305,800049,"Mazur, Adam",2025,4.8,0.346,21.8,31.8,8.4,0.6550609588623049
5.481295108795166,445276,"Jansen, Kenley",2025,2.59,0.301,25.8,44.6,8.9,2.891295108795166
5.5477423667907715,680573,"Woods Richardson, Simeon",2025,4.04,0.304,24.1,41.6,11.4,1.5077423667907714
5.558137893676758,663978,"Paddack, Chris",2025,5.35,0.344,20.7,45.6,10.2,0.20813789367675817
5.562778949737549,669461,"Liberatore, Matthew",2025,4.21,0.34,20.2,41.1,10.6,1.3527789497375489
5.5994415283203125,593958,"Rodriguez, Eduardo",2025,5.02,0.328,23,35.2,8.2,0.5794415283203129
5.601330280303955,641482,"Cortes, Nestor",2025,6.29,0.395,25,46.2,15.1,-0.688669719696045
5.60398006439209,601713,"Pivetta, Nick",2025,2.87,0.31,24.6,45,10.9,2.7339800643920897
5.607104301452637,656605,"Keller, Mitch",2025,4.19,0.326,20.6,43.8,7.8,1.4171043014526363
5.611115455627441,676534,"Faucher, Calvin",2025,3.28,0.323,23.7,34.3,4.7,2.3311154556274416
5.628315448760986,676974,"Meyer, Max",2025,4.73,0.337,27.4,48.2,9.2,0.8983154487609859
5.678378105163574,571945,"Mikolas, Miles",2025,4.84,0.351,16.5,41.8,12.7,0.8383781051635744
5.694293022155762,681190,"Vásquez, Randy",2025,3.84,0.354,15.7,39.3,10.9,1.8542930221557619
5.741677761077881,543294,"Hendricks, Kyle",2025,4.76,0.308,18.3,34.3,8.3,0.9816777610778811
5.746600151062012,663765,"Woodford, Jake",2025,6.44,0.345,16.4,33.6,6.9,-0.6933998489379887
5.83214807510376,527048,"Pérez, Martín",2025,3.54,0.354,20.9,39.4,15,2.2921480751037597
5.841967582702637,547179,"Lorenzen, Michael",2025,4.64,0.331,23.4,39.2,8.8,1.201967582702637
5.8581061363220215,671096,"Abbott, Andrew",2025,2.87,0.294,24,33.7,8,2.9881061363220214
5.929773330688477,571948,"Milner, Hoby",2025,3.84,0.303,15.5,36.8,9,2.0897733306884767
5.949533462524414,670167,"Schreiber, John",2025,3.8,0.311,23.4,38.3,9.3,2.1495334625244142
5.963467121124268,592426,"Jackson, Luke",2025,4.06,0.321,22.7,44,6.7,1.903467121124268
5.9659247398376465,622491,"Castillo, Luis",2025,3.54,0.312,24.6,46.4,10.4,2.4259247398376464
5.978210926055908,678394,"Bello, Brayan",2025,3.35,0.327,20.1,39.3,7.1,2.628210926055908
5.997250556945801,660787,"De los Santos, Yerry",2025,3.28,0.325,22.7,41.2,5.3,2.717250556945801
6.02474308013916,669194,"Nelson, Ryne",2025,3.39,0.308,21.6,45.5,7.5,2.63474308013916
6.037866592407227,621111,"Buehler, Walker",2025,4.93,0.355,19.2,37.8,9.5,1.1078665924072268
6.107120037078857,671106,"Allen, Logan",2025,4.25,0.326,20.6,37.5,9.1,1.8571200370788574
6.309833526611328,608379,"Wacha, Michael",2025,3.86,0.317,21.3,34.6,7.4,2.4498335266113282
6.3368401527404785,664285,"Valdez, Framber",2025,3.66,0.303,26.6,46.3,6.7,2.6768401527404784
6.625711917877197,605135,"Bassitt, Chris",2025,3.96,0.316,23.3,36.6,8.5,2.6657119178771973
6.630788803100586,686799,"Kochanowicz, Jack",2025,6.81,0.368,20.8,49.6,9.3,-0.17921119689941367
7.388278007507324,665152,"Kremer, Dean",2025,4.19,0.304,22.9,35.8,8.5,3.198278007507324
